,peers_ScripCode,ResQtr,peers_Name,LTP,Change,w52hi,w52hidt,w52lo,w52lodt,Revenue,PAT,Equity,OPM,NPM,RONW,EPS,Cash_EPS,PE,PB,BV,Results_QuarterName,SHP_QuarterName,PnPGrp,INDIAN,Foreign,Public,Institution,FII,DII,NonIns,Bodies_Corporate,FACE_VALUE,ScripCode
288,500400,117.0,TATAPOWER,212.1,0.59,251.0,2022-09-07T00:00:00,182.45,2023-03-28T00:00:00,3050.54,141.89,319.56,28.81,4.65,44.4,10.23,13.88,20.73,0.0,0.0,Mar - 23,,1497257565.0,1497257565.0,0.0,1698081982.0,450534696.0,0.0,450534696.0,1247547286.0,0.0,1.0,500400
289,533096,117.0,ADANIPOWER,258.05,-0.5,432.8,2022-08-22T00:00:00,132.55,2023-02-28T00:00:00,9506.53,4850.88,3856.94,23.49,51.03,125.77,12.07,14.14,21.38,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500400
290,532779,116.0,TORNTPOWER,552.45,-0.41,609.9,2022-08-22T00:00:00,419.6,2022-05-26T00:00:00,4867.24,694.94,480.62,29.35,14.28,144.59,23.78,46.74,23.23,0.0,0.0,Dec - 22,,,,,,,,,,,10.0,500400
291,500084,117.0,CESC,69.64,-0.29,86.65,2022-09-12T00:00:00,62.25,2023-03-27T00:00:00,1655.0,263.0,133.0,37.89,15.89,197.74,6.26,9.88,11.12,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500400
292,508869,116.0,APOLLOHOSP,4610.1,0.88,4900.0,2022-12-05T00:00:00,3365.9,2022-05-26T00:00:00,1638.74,245.59,0.0,28.81,14.99,0.0,70.35,96.41,65.53,0.0,0.0,Dec - 22,,42177612.0,42177612.0,0.0,101607045.0,25705914.0,0.0,25705914.0,75901131.0,0.0,5.0,508869
293,539551,117.0,NH,843.45,-1.87,880.9,2023-05-24T00:00:00,589.9,2022-07-27T00:00:00,783.66,91.89,204.36,22.94,11.73,44.96,13.0,19.81,64.88,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,508869
294,543220,117.0,MAXHEALTH,539.7,0.62,564.95,2023-05-23T00:00:00,306.0,2022-08-25T00:00:00,507.32,126.37,970.92,38.32,24.91,13.02,7.13,8.26,75.69,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,508869
295,543654,116.0,MEDANTA,587.95,-1.24,604.05,2023-05-26T09:15:59,391.05,2022-11-16T00:00:00,489.79,58.77,0.0,22.05,12.0,0.0,2.25,3.0,,0.0,0.0,Dec - 22,Mar - 23,88726457.0,88726457.0,0.0,179468715.0,33122055.0,0.0,33122055.0,146346660.0,0.0,2.0,508869
296,540133,,ICICIPRULI,445.45,1.65,608.65,2022-09-02T00:00:00,380.95,2023-03-16T00:00:00,,,,,,,,,,,,,,,,,,,,,,,10.0,540133
297,500271,100.0,MFSL,687.1,1.72,884.7,2022-08-01T00:00:00,599.3,2023-04-26T00:00:00,176.36,139.89,53.8,79.56,79.32,260.02,5.43,5.5,126.54,0.0,0.0,Dec - 18,,,,,,,,,,,2.0,540133
298,509480,117.0,BERGEPAINT,647.35,1.01,710.0,2022-08-18T00:00:00,527.6,2023-02-03T00:00:00,2189.29,196.21,97.14,16.23,8.96,201.99,8.53,10.94,75.89,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,509480
299,500820,117.0,ASIANPAINT,3127.2,0.16,3590.0,2022-09-28T00:00:00,2560.25,2022-06-17T00:00:00,7626.01,1233.73,95.92,24.56,16.18,1286.21,42.75,50.63,73.15,0.0,0.0,Mar - 23,Mar - 23,504785184.0,504785184.0,0.0,454412606.0,94649998.0,0.0,94649998.0,359762608.0,0.0,1.0,509480
300,500165,117.0,KANSAINER,410.85,0.18,535.9,2022-08-03T00:00:00,358.05,2022-06-22T00:00:00,1605.11,93.99,53.89,10.39,5.86,174.41,9.03,12.08,45.5,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,509480
301,500710,117.0,AKZOINDIA,2493.3,2.73,2549.95,2023-05-23T00:00:00,1685.0,2022-06-17T00:00:00,951.36,95.42,45.54,16.9,10.03,209.52,73.58,91.69,33.89,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,509480
302,532432,117.0,UNITDSPR,858.45,2.03,951.95,2022-12-09T00:00:00,712.3,2022-06-17T00:00:00,5782.6,204.0,145.5,5.94,3.53,140.21,14.96,18.44,57.38,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,532432
303,532478,117.0,UBL,1458.65,1.15,1805.0,2022-12-13T00:00:00,1342.25,2023-05-05T00:00:00,4079.6,9.73,26.44,1.6,0.24,36.8,11.48,19.43,127.06,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532432
304,532497,117.0,RADICO,1160.1,1.81,1229.9,2023-02-06T00:00:00,765.4,2022-05-26T00:00:00,3375.36,37.26,26.74,2.38,1.1,139.37,15.29,20.6,75.87,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,532432
305,533104,117.0,GLOBUSSPR,1033.95,5.73,1092.55,2022-08-03T00:00:00,700.0,2022-11-15T00:00:00,696.93,35.84,28.8,10.91,5.14,124.44,42.42,61.98,24.37,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,532432
306,532343,117.0,TVSMOTOR,1292.05,0.66,1301.0,2023-05-26T14:25:00,694.0,2022-05-26T00:00:00,6604.78,410.27,47.51,11.36,6.21,863.54,31.38,44.67,41.17,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532343
307,532977,117.0,BAJAJ-AUTO,4611.0,-0.71,4663.9,2023-05-26T11:07:33,3462.05,2022-09-30T00:00:00,8904.72,1432.88,282.96,22.19,16.09,506.39,198.89,208.87,23.18,0.0,0.0,Mar - 23,Mar - 23,155580309.0,155580309.0,0.0,127352449.0,30505906.0,0.0,30505906.0,96846543.0,0.0,10.0,532343
308,500182,117.0,HEROMOTOCO,2745.7,0.5,2939.35,2022-08-18T00:00:00,2246.75,2023-03-28T00:00:00,8306.78,858.93,39.97,15.89,10.34,2148.94,145.65,178.52,18.85,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,532343
309,505200,117.0,EICHERMOT,3690.5,1.02,3886.0,2022-11-01T00:00:00,2585.3,2022-06-17T00:00:00,3831.35,746.86,27.35,29.95,19.49,2730.75,95.9,114.62,38.48,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532343
310,543458,117.0,AWL,450.35,-0.31,841.9,2022-09-23T00:00:00,327.0,2023-02-28T00:00:00,13121.89,97.7,129.97,3.13,0.74,75.17,4.67,7.13,96.43,0.0,0.0,Mar - 23,Mar - 23,1142948860.0,571474430.0,571474430.0,156729745.0,367882.0,0.0,367882.0,156361863.0,0.0,1.0,543458
311,500368,116.0,PATANJALI,1020.15,-0.61,1495.0,2022-09-22T00:00:00,851.7,2023-03-20T00:00:00,7926.64,269.19,72.38,5.11,3.4,371.89,23.68,27.92,43.08,0.0,0.0,Dec - 22,,,,,,,,,,,2.0,543458
312,539725,117.0,GOKULAGRO,98.85,0.1,151.68,2022-10-25T00:00:00,76.64,2022-08-23T00:00:00,2423.82,31.19,29.51,3.1,1.29,105.68,7.32,9.31,13.5,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,543458
313,531642,117.0,MARICO,544.25,3.0,554.05,2022-09-23T00:00:00,462.95,2023-04-20T00:00:00,1702.0,204.0,129.0,18.16,11.99,158.14,9.12,9.96,59.68,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,543458
314,500116,117.0,IDBI,54.63,-1.5,62.0,2023-01-09T00:00:00,30.5,2022-06-30T00:00:00,5726.17,1133.37,10752.4,42.35,19.79,3.05,3.39,3.39,16.12,1.3,34.52,Mar - 23,,,,,,,,,,,10.0,500116
315,500180,117.0,HDFCBANK,1615.5,0.37,1733.95,2023-05-04T00:00:00,1271.75,2022-06-17T00:00:00,45119.36,12047.45,557.97,41.27,26.7,2159.16,79.05,79.05,20.44,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500116
316,532648,117.0,YESBANK,15.61,0.58,24.75,2022-12-14T00:00:00,12.26,2022-06-20T00:00:00,6216.24,202.43,5750.96,14.3,3.26,3.52,0.25,0.25,62.44,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500116
317,500469,117.0,FEDERALBNK,125.3,1.62,143.35,2023-01-16T00:00:00,82.5,2022-05-26T00:00:00,4720.74,902.61,423.24,28.27,19.12,213.26,14.23,14.23,8.81,0.0,0.0,Mar - 23,,0.0,0.0,0.0,2090840120.0,909402489.0,0.0,909402489.0,1181437631.0,0.0,2.0,500116
318,500420,116.0,TORNTPHARM,1702.25,0.08,1722.7,2022-11-09T00:00:00,1343.88,2022-06-09T00:00:00,1857.0,229.0,169.23,32.31,12.33,3.43,30.99,48.96,54.93,7.86,197.52,Dec - 22,,,,,,,,,,,5.0,500420
319,524715,116.0,SUNPHARMA,970.65,2.75,1071.9,2023-01-30T00:00:00,789.75,2022-06-17T00:00:00,4645.75,486.73,239.93,22.98,10.48,202.86,5.94,12.37,163.41,0.0,0.0,Dec - 22,,,,,,,,,,,1.0,500420
320,532488,117.0,DIVISLAB,3511.25,2.26,3976.7,2022-08-10T00:00:00,2730.0,2023-03-14T00:00:00,1908.17,318.79,53.09,29.08,16.71,600.47,68.11,81.0,51.55,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500420
321,524494,116.0,IPCALAB,683.6,0.2,1033.5,2022-08-05T00:00:00,670.0,2023-05-22T00:00:00,1432.79,120.27,25.37,16.7,8.39,474.06,21.37,29.96,31.99,0.0,0.0,Dec - 22,,117432472.0,117432472.0,0.0,136271746.0,85588931.0,0.0,85588931.0,50682815.0,0.0,1.0,500420
322,500093,117.0,CGPOWER,386.3,3.48,389.0,2023-05-26T15:06:13,162.0,2022-06-20T00:00:00,1787.72,240.23,305.43,15.43,13.44,78.65,5.14,5.63,75.16,0.0,0.0,Mar - 23,,887597772.0,887597772.0,0.0,639533662.0,97970569.0,0.0,97970569.0,541563093.0,0.0,2.0,500093
323,500103,117.0,BHEL,78.93,-3.59,91.45,2022-12-05T00:00:00,41.4,2022-06-20T00:00:00,8226.99,598.11,696.41,13.34,7.27,85.88,1.29,2.03,61.19,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500093
324,500002,117.0,ABB,4005.8,1.57,4012.05,2023-05-26T09:22:34,2121.0,2022-06-20T00:00:00,2411.21,244.89,42.38,14.83,10.16,577.84,41.91,46.93,95.58,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500093
325,500411,117.0,THERMAX,2266.4,0.07,2678.5,2022-09-19T00:00:00,1830.35,2022-12-23T00:00:00,1490.01,122.15,23.83,13.35,8.2,512.59,27.63,33.77,82.03,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500093
326,500530,117.0,BOSCHLTD,18941.4,0.85,19854.2,2023-05-02T00:00:00,13166.6,2022-06-20T00:00:00,4063.4,399.0,29.49,16.2,9.82,1352.82,482.99,613.73,39.22,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500530
327,500086,117.0,EXIDEIND,209.05,0.41,211.25,2023-05-26T10:03:25,130.3,2022-06-20T00:00:00,3542.96,207.8,85.0,11.53,5.87,244.47,10.63,15.99,19.67,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500530
328,500008,117.0,AMARAJABAT,602.0,-0.17,669.95,2022-12-09T00:00:00,438.15,2022-06-20T00:00:00,2429.21,137.98,17.08,12.85,5.68,807.8,40.65,65.66,14.81,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500530
329,543498,117.0,MSUMI,56.29,0.72,71.15,2022-11-16T00:00:00,42.27,2022-05-26T00:00:00,1864.42,138.47,442.11,11.91,7.43,31.32,1.1,1.38,51.17,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500530
330,543320,117.0,ZOMATO,67.29,-0.04,79.8,2022-06-01T00:00:00,40.55,2022-07-27T00:00:00,1206.8,181.7,836.4,17.24,15.06,21.72,0.14,0.3,480.64,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,543320
331,543384,117.0,NYKAA,126.25,-0.67,257.66,2022-06-01T00:00:00,114.3,2023-04-26T00:00:00,74.32,22.6,285.25,45.51,30.41,7.92,0.21,0.24,601.19,0.0,0.0,Mar - 23,Mar - 23,1491392142.0,1491392142.0,0.0,1361054578.0,223917343.0,0.0,223917343.0,1137137235.0,0.0,1.0,543320
332,541865,116.0,ASRL,41.13,1.06,98.85,2022-09-02T00:00:00,33.85,2023-03-29T00:00:00,52.74,4.71,28.31,10.95,8.92,16.62,7.87,8.06,5.23,0.0,0.0,Dec - 22,,,,,,,,,,,10.0,543320
333,543333,117.0,CARTRADE,428.35,-0.55,735.0,2022-07-29T00:00:00,341.05,2023-03-29T00:00:00,42.79,11.63,46.84,39.68,27.17,24.82,6.96,8.26,61.54,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,543320
334,517334,116.0,MOTHERSON,80.78,-1.14,91.68,2022-07-21T00:00:00,61.84,2023-03-28T00:00:00,1799.88,333.6,0.0,25.1,18.53,0.0,1.57,1.9,51.45,0.0,0.0,Dec - 22,Mar - 23,4388847539.0,1921723261.0,2467124278.0,2387573827.0,998563757.0,0.0,998563757.0,1389010070.0,0.0,1.0,517334
335,500530,117.0,BOSCHLTD,18941.4,0.85,19854.2,2023-05-02T00:00:00,13166.6,2022-06-20T00:00:00,4063.4,399.0,29.49,16.2,9.82,1352.82,482.99,613.73,39.22,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,517334
336,543498,117.0,MSUMI,56.29,0.72,71.15,2022-11-16T00:00:00,42.27,2022-05-26T00:00:00,1864.42,138.47,442.11,11.91,7.43,31.32,1.1,1.38,51.17,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,517334
337,505790,117.0,SCHAEFFLER,2819.0,0.01,3968.75,2022-09-15T00:00:00,2064.0,2022-05-26T00:00:00,1693.62,219.37,31.26,20.51,12.95,701.76,57.03,70.37,49.43,0.0,0.0,Mar - 23,,115863235.0,0.0,115863235.0,40440435.0,24333964.0,0.0,24333964.0,16106471.0,0.0,2.0,517334
338,532461,117.0,PNB,50.36,1.41,62.05,2022-12-15T00:00:00,28.05,2022-06-20T00:00:00,23848.61,1158.61,2202.2,24.6,4.86,52.61,2.28,2.28,22.09,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,532461
339,500112,117.0,SBIN,585.85,0.78,629.65,2022-12-15T00:00:00,430.8,2022-06-20T00:00:00,92951.06,16694.51,892.46,26.49,17.96,1870.62,56.29,56.29,10.41,0.0,0.0,Mar - 23,Mar - 23,5079775288.0,5079775288.0,0.0,3755675696.0,2225765173.0,0.0,2225765173.0,1529910523.0,0.0,1.0,532461
340,532483,117.0,CANBK,306.7,2.37,341.6,2023-01-03T00:00:00,171.7,2022-06-20T00:00:00,23909.8,3174.74,1814.13,30.33,13.28,175.0,58.45,58.45,5.25,0.0,0.0,Mar - 23,,1141709678.0,1141709678.0,0.0,672420574.0,288782812.0,0.0,288782812.0,383637762.0,0.0,10.0,532461
341,532477,117.0,UNIONBANK,69.98,0.97,96.4,2022-12-14T00:00:00,34.0,2022-07-01T00:00:00,22004.54,2782.31,6834.75,31.01,12.64,40.71,12.34,12.34,5.67,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,532461
342,500182,117.0,HEROMOTOCO,2745.7,0.5,2939.35,2022-08-18T00:00:00,2246.75,2023-03-28T00:00:00,8306.78,858.93,39.97,15.89,10.34,2148.94,145.65,178.52,18.85,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,500182
343,532977,117.0,BAJAJ-AUTO,4611.0,-0.71,4663.9,2023-05-26T11:07:33,3462.05,2022-09-30T00:00:00,8904.72,1432.88,282.96,22.19,16.09,506.39,198.89,208.87,23.18,0.0,0.0,Mar - 23,Mar - 23,155580309.0,155580309.0,0.0,127352449.0,30505906.0,0.0,30505906.0,96846543.0,0.0,10.0,500182
344,532343,117.0,TVSMOTOR,1292.05,0.66,1301.0,2023-05-26T14:25:00,694.0,2022-05-26T00:00:00,6604.78,410.27,47.51,11.36,6.21,863.54,31.38,44.67,41.17,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500182
345,505200,117.0,EICHERMOT,3690.5,1.02,3886.0,2022-11-01T00:00:00,2585.3,2022-06-17T00:00:00,3831.35,746.86,27.35,29.95,19.49,2730.75,95.9,114.62,38.48,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500182
346,532483,117.0,CANBK,306.7,2.37,341.6,2023-01-03T00:00:00,171.7,2022-06-20T00:00:00,23909.8,3174.74,1814.13,30.33,13.28,175.0,58.45,58.45,5.25,0.0,0.0,Mar - 23,,1141709678.0,1141709678.0,0.0,672420574.0,288782812.0,0.0,288782812.0,383637762.0,0.0,10.0,532483
347,500112,117.0,SBIN,585.85,0.78,629.65,2022-12-15T00:00:00,430.8,2022-06-20T00:00:00,92951.06,16694.51,892.46,26.49,17.96,1870.62,56.29,56.29,10.41,0.0,0.0,Mar - 23,Mar - 23,5079775288.0,5079775288.0,0.0,3755675696.0,2225765173.0,0.0,2225765173.0,1529910523.0,0.0,1.0,532483
348,532134,117.0,BANKBARODA,183.5,0.94,197.2,2022-12-09T00:00:00,89.9,2022-06-20T00:00:00,25856.68,4775.33,1035.53,31.22,18.47,461.15,27.28,27.28,6.73,0.0,0.0,Mar - 23,Mar - 23,3308184689.0,3308184689.0,0.0,1863177490.0,859281523.0,0.0,859281523.0,1003895967.0,0.0,2.0,532483
349,532461,117.0,PNB,50.36,1.41,62.05,2022-12-15T00:00:00,28.05,2022-06-20T00:00:00,23848.61,1158.61,2202.2,24.6,4.86,52.61,2.28,2.28,22.09,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,532483
350,543220,117.0,MAXHEALTH,539.7,0.62,564.95,2023-05-23T00:00:00,306.0,2022-08-25T00:00:00,507.32,126.37,970.92,38.32,24.91,13.02,7.13,8.26,75.69,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,543220
351,508869,116.0,APOLLOHOSP,4610.1,0.88,4900.0,2022-12-05T00:00:00,3365.9,2022-05-26T00:00:00,1638.74,245.59,0.0,28.81,14.99,0.0,70.35,96.41,65.53,0.0,0.0,Dec - 22,,42177612.0,42177612.0,0.0,101607045.0,25705914.0,0.0,25705914.0,75901131.0,0.0,5.0,543220
352,539551,117.0,NH,843.45,-1.87,880.9,2023-05-24T00:00:00,589.9,2022-07-27T00:00:00,783.66,91.89,204.36,22.94,11.73,44.96,13.0,19.81,64.88,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,543220
353,543654,116.0,MEDANTA,587.95,-1.24,604.05,2023-05-26T09:16:03,391.05,2022-11-16T00:00:00,489.79,58.77,0.0,22.05,12.0,0.0,2.25,3.0,,0.0,0.0,Dec - 22,Mar - 23,88726457.0,88726457.0,0.0,179468715.0,33122055.0,0.0,33122055.0,146346660.0,0.0,2.0,543220
354,500850,117.0,INDHOTEL,383.9,0.89,389.2,2023-05-25T00:00:00,207.25,2022-06-20T00:00:00,1131.12,298.94,142.04,43.78,26.43,210.46,5.94,7.4,64.63,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500850
355,500840,117.0,EIHOTEL,204.8,0.32,218.25,2023-05-18T00:00:00,120.5,2022-06-20T00:00:00,563.37,146.62,125.07,42.4,26.03,117.23,5.12,6.96,40.0,0.0,0.0,Mar - 23,,205422637.0,205422637.0,0.0,419941545.0,86974466.0,0.0,86974466.0,332967079.0,0.0,2.0,500850
356,542399,117.0,CHALET,430.55,-0.67,450.0,2023-05-25T00:00:00,278.3,2022-06-20T00:00:00,323.94,40.23,205.03,43.4,12.42,19.62,8.93,14.24,48.21,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500850
357,533088,117.0,MHRIL,286.2,0.53,318.0,2023-04-25T00:00:00,195.1,2022-06-20T00:00:00,309.67,31.26,200.7,28.39,10.09,15.57,7.88,14.79,36.32,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500850
358,500251,117.0,TRENT,1530.65,1.09,1571.0,2022-11-02T00:00:00,1005.1,2022-05-26T00:00:00,2077.21,105.13,35.55,16.42,5.06,295.72,15.6,28.63,98.12,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,500251
359,535755,117.0,ABFRL,197.1,-0.95,359.4,2022-11-01T00:00:00,184.4,2023-05-23T00:00:00,2651.29,-128.1,948.79,9.74,-4.83,-13.5,1.4,13.14,140.79,0.0,0.0,Mar - 23,,526299516.0,526299516.0,0.0,422491331.0,173663526.0,0.0,173663526.0,248827805.0,0.0,10.0,500251
360,543626,117.0,EMIL,75.99,2.38,103.55,2022-10-20T00:00:00,61.45,2023-03-27T00:00:00,1327.81,36.12,384.75,7.26,2.72,9.39,0.94,3.84,32.61,0.0,0.0,Mar - 23,,299989713.0,299989713.0,0.0,84759049.0,39844622.0,0.0,39844622.0,44914427.0,0.0,10.0,500251
361,540425,117.0,SHANKARA,707.35,1.27,816.75,2022-06-03T00:00:00,574.0,2023-03-29T00:00:00,1229.79,15.69,22.85,2.4,1.28,68.67,24.95,29.2,28.35,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,500251
362,540716,,ICICIGI,1099.9,1.8,1369.0,2022-08-17T00:00:00,1049.1,2023-03-16T00:00:00,,,,,,,,,,,,,,,,,,,,,,,10.0,540716
363,512070,117.0,UPL,688.2,1.85,807.0,2022-12-05T00:00:00,607.8,2022-06-23T00:00:00,3581.0,-163.0,150.0,6.39,-4.55,-108.67,12.99,25.66,52.98,0.0,0.0,Mar - 23,,,,,,,,,,,2.0,512070
364,523642,117.0,PIIND,3483.95,2.06,3698.5,2022-11-09T00:00:00,2443.9,2022-06-20T00:00:00,1506.4,279.4,15.2,25.68,18.55,1838.16,79.85,94.46,43.63,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,512070
365,538666,117.0,SHARDACROP,474.0,-0.29,765.0,2022-05-30T00:00:00,368.8,2022-11-01T00:00:00,1292.23,210.89,90.22,25.91,16.32,233.75,35.99,63.49,13.17,0.0,0.0,Mar - 23,,67503833.0,67503833.0,0.0,22716662.0,11674683.0,0.0,11674683.0,11041979.0,0.0,10.0,512070
366,506285,117.0,BAYERCROP,4126.1,-0.09,5661.7,2022-08-05T00:00:00,3922.45,2023-03-28T00:00:00,982.5,158.5,44.9,23.37,16.13,353.01,168.71,186.4,24.46,0.0,0.0,Mar - 23,Mar - 23,32102999.0,14797818.0,17305181.0,12839093.0,5717337.0,0.0,5717337.0,7121756.0,0.0,10.0,512070
367,532286,117.0,JINDALSTEL,520.3,1.86,622.4,2023-02-01T00:00:00,304.2,2022-06-22T00:00:00,13392.25,789.2,100.5,14.96,5.89,785.27,23.79,45.02,21.87,0.0,0.0,Mar - 23,Mar - 23,624270314.0,574261534.0,50008780.0,395817783.0,141657226.0,0.0,141657226.0,254160557.0,0.0,1.0,532286
368,500228,117.0,JSWSTEEL,701.55,0.67,783.35,2023-01-02T00:00:00,520.1,2022-05-26T00:00:00,37153.0,2838.0,0.0,18.3,7.64,0.0,20.42,40.91,34.36,0.0,0.0,Mar - 23,,,,,,,,,,,1.0,532286
369,500113,117.0,SAIL,82.03,-0.34,93.9,2023-01-19T00:00:00,63.6,2022-06-20T00:00:00,29130.58,1049.02,4130.53,11.54,3.6,25.4,4.61,16.62,17.79,0.0,0.0,Mar - 23,,,,,,,,,,,10.0,532286
370,532508,117.0,JSL,290.25,0.5,329.0,2023-03-08T00:00:00,95.05,2022-06-20T00:00:00,9444.31,659.15,164.69,11.96,6.98,400.24,18.05,23.4,16.08,0.0,0.0,Mar - 23,Mar - 23,477110367.0,247413062.0,229697305.0,338884638.0,50584762.0,0.0,50584762.0,288299876.0,0.0,2.0,532286
